loss,mae,mse,val_loss,val_mae,val_mse,learning_rate
0.0019373814575374126,0.009651866741478443,0.0005319549818523228,0.0015839755069464445,0.006796374451369047,0.00017999933334067464,1.5625000742147677e-05
0.0018228060798719525,0.009485996328294277,0.000420112774008885,0.001589076709933579,0.006963996682316065,0.00018763028492685407,1.5625000742147677e-05
0.0020065235439687967,0.010230409912765026,0.0006065771449357271,0.0015854969387874007,0.006986788008362055,0.00018680044740904123,1.5625000742147677e-05
0.0018070596270263195,0.009453058242797852,0.0004096490447409451,0.0015730600571259856,0.006767271552234888,0.00017704573110677302,1.5625000742147677e-05
0.002746334532275796,0.011383205652236938,0.0013517104089260101,0.0015752915060147643,0.006885398644953966,0.00018179923063144088,1.5625000742147677e-05
0.0019171324092894793,0.010225449688732624,0.0005235904827713966,0.0015765073476359248,0.006870577111840248,0.00018380617257207632,1.5625000742147677e-05
0.001797304954379797,0.009371165186166763,0.00040570434066466987,0.0015765976859256625,0.006917514838278294,0.00018616973829921335,1.5625000742147677e-05
0.001861558179371059,0.009918607771396637,0.000472071988042444,0.0015644616214558482,0.006768563762307167,0.0001760383165674284,1.5625000742147677e-05
0.0018722860841080546,0.009901990182697773,0.00048508381587453187,0.0015567822847515345,0.006596261635422707,0.0001709159987512976,1.5625000742147677e-05
0.001841497141867876,0.009634619578719139,0.0004569970187731087,0.0015504653565585613,0.006568599957972765,0.0001673116348683834,1.5625000742147677e-05
0.0017624105094000697,0.009108200669288635,0.000380258570658043,0.0015491315862163901,0.006549302488565445,0.00016816420247778296,1.5625000742147677e-05
0.0018024463206529617,0.009840525686740875,0.0004227719036862254,0.001543853897601366,0.0065106893889606,0.0001655109808780253,1.5625000742147677e-05
0.0019185146084055305,0.009289094246923923,0.0005410875310190022,0.0015484910691156983,0.006671035662293434,0.00017189994105137885,1.5625000742147677e-05
0.0018694378668442369,0.009785574860870838,0.0004936858895234764,0.0015377834206447005,0.006425237283110619,0.00016303938173223287,1.5625000742147677e-05
0.0018133192788809538,0.009284614585340023,0.00043915811693295836,0.001534448005259037,0.006354581099003553,0.00016094949387479573,7.812500371073838e-06
0.0018230382120236754,0.009939261712133884,0.00045026440056972206,0.0015346945729106665,0.00636203633621335,0.00016245605365838856,7.812500371073838e-06
0.0020974469371140003,0.009981573559343815,0.0007258560508489609,0.0015411274507641792,0.0064603709615767,0.00017018680227920413,7.812500371073838e-06
0.0017830146243795753,0.009427337907254696,0.0004126884159632027,0.0015397390816360712,0.0064504812471568584,0.000170096245710738,7.812500371073838e-06
0.0019634640775620937,0.010445177555084229,0.000594344746787101,0.0015384425641968846,0.006496930029243231,0.00016968196723610163,7.812500371073838e-06
0.0019138759234920144,0.0101333511993289,0.0005456052604131401,0.0015379585092887282,0.006513053085654974,0.00017021907842718065,7.812500371073838e-06
0.001875907531939447,0.01007663831114769,0.0005086774472147226,0.0015383760910481215,0.006520801689475775,0.00017166264296974987,7.812500371073838e-06
0.002108406275510788,0.01053424272686243,0.0007423265487886965,0.001534747425466776,0.006494036875665188,0.00016938746557570994,7.812500371073838e-06
0.0018548471853137016,0.00987834483385086,0.0004900605417788029,0.001532272668555379,0.0064908885397017,0.00016815080016385764,7.812500371073838e-06
0.0017693702830001712,0.009554141201078892,0.0004057470941916108,0.0015305033884942532,0.006487529259175062,0.00016753743693698198,7.812500371073838e-06
0.0025722661521285772,0.011453849263489246,0.0012096189893782139,0.001532623078674078,0.006512739695608616,0.00017027890135068446,3.906250185536919e-06
0.0019149098079651594,0.009481638669967651,0.0005527408211492002,0.0015303194522857666,0.006491107400506735,0.00016829025116749108,3.906250185536919e-06
0.001725796377286315,0.00915592908859253,0.000364053703378886,0.0015304242260754108,0.0065194983035326,0.00016901933122426271,3.906250185536919e-06
0.0019377667922526598,0.010433157905936241,0.0005764457164332271,0.0015304908156394958,0.006504910532385111,0.0001693850790616125,3.906250185536919e-06
0.0017627159832045436,0.00939981173723936,0.0004018581530544907,0.0015351187903434038,0.006613601930439472,0.0001745249901432544,3.906250185536919e-06
